,tweet_id,tweet_en_translation
1143,1526810999390601217,"No one will reach you except the poor citizen. The one who's living in a palace, mind peace and has thousands in his credit won't get OCD, try to suicide nor even realise that there is people living at this situation."
1144,1526810704870776833,Lack of faith
1145,1526802210612465664,"Those verses are specified to peace of mind, and it's conditions are clear."
1146,1526797565169131522,What are the reasons
1147,1526738666000990208,God forgive me
1148,1526649530355224578,This is because of problems and debts not Corona
1149,1526643267361701889,"OCD, WHAT IS THIS?"
1150,1526635637507559426,Yes when you cutoff elderly salaries
1151,1526635313178857472,Its a must.. vaccination is not safe.. and people are forced to get it.. what should they feel other than anxious!
1152,1526629729830412289,Not just in Corona phase even now cases will increase in the upcoming days if you didn't catch up with it... because of this harsh life and poverty and misery that most citizens are living
1153,1526627732003729408,What happened wasn't easy
1154,1526617235095273475,"Because of lockdown, debts, inflation and taxes"
1155,1526616666309894150,The best part of Corona is marrige easy and fast
1156,1526614717086814209,"A main reason is being away from god, the second reason is more thinkking of financial issues and fear of future."
1157,1526612521658064896,"It's all bullshit, the reason is the misery we are living"
1158,1526610046842548226,Why should we write a comment when no one replys
1159,1526603853919027201,What about High Blood Pressure did you study it
1160,1526603401580187650,Why and what are the reasons
1161,1526602434977615872,"The best part of Corona is that there is less annoying visits, one has lived best days with no visits because of wonderfull quarentine"
1162,1526602327485972482,Lay-off..Debts..Costs..Inflation.. and many reasons
1163,1526482515267141632,A third of Oman's population have high blood pressure.
1164,1529191204436557824,because of the miserable lifestyle in this country
1165,1527974812123029504,"I assume because of the happiness, thanks god."
1166,1527545855170977792,For sure we will get pressured
1167,1526887916160565249,O god help us
1168,1526850698586927104,Isn't it time for hypertension reading to change too accordingly?! 70/120 is a reading within the range and until mid 40s. What's after that?! Why do we expect same readings while the body is changing from the inside before the outside?!
1169,1526841065059549185,Didn't they look for reasons?
1170,1526837990571462657,How could we not get hypertension while what we faced wasn't easy.. I ask the mighty lord for his mercy
1171,1526826539911888896,"Only a third, mistaken"
1172,1526825760723456001,"Experts say that the maximum salt consumption amount shuldn't be more than 5 grams a day, which is one tea spoon and a half of sodium."
1173,1526824278414577664,"because of wealthm welfare, great salaries and lifestyle high blood pressurem heart diseases and diabetes is a must"
1174,1526788656937279488,not because of anything but grudges towards responsible people
1175,1526780788313931776,"because of the heavy burdens of low income, lay-off and unemployment"
1176,1526775019912761351,They aren't blamed hahaha
1177,1526772901478899713,because of worries
1178,1526733654998892544,because of exessive comfort
1179,1526709101522305025,they aren't blamed
1180,1526700770955087873,Normal because of welfare to be honest
1181,1526693419179032576,It's all because of SQU
1182,1526685394019958785,Because of welfare of Omani citizins since almost three years..
1183,1526677479888494592,Women because of tutoring their kids got hypertension since the curriculum is heavy and men because of the worries to make a living got hypertension
1184,1526661778641494016,They must get high blood pressure because everything is overwhelming.
1185,1526655259610910721,I am one of them
1186,1526490864054419456,lol
1187,1526449678153310209,God forgive me
1188,1526217008831930368,hhhhhhh
1189,1524652682014867458,Okay dear
1190,1524388348156166144,Again
1191,1524300008249458689,hhhhhhh
1192,1524139902945968135,just swear
1193,1524122118342029315,TRUE
1194,1524105147017830400,lol
1195,1524091841649561601,hhhhhhhhh
1196,1524074374537621505,hhhhhhhhh
1197,1524067172221337601,hhhhhhhhh
1198,1524056269958561793,Who said that
1199,1524046846997549057,I ask Allah for His forgiveness
1200,1524489857267085312,"Now the picture became clear, that the decision was a merchant's decision at the expense of the Omani employee and worker. So that their pockets would not be affected..."
1201,1524278825860964354,Wish you luck and success always
1202,1524246245191163905,"The economic recovery tends to fill full pockets, not those worn and torn."
1203,1524245171700965376,"His father was the previous minister of labour and the private sector's salary were 120 rials, the goodness from where will com"
1204,1524241533721001984,"Be gentle with people, and reduce these information because the weather is hot and the temperature will not rise without a spark."
1205,1524213780263186435,we don't understand you to be honest
1206,1524199678618869765,your honor what recovery are you talking about when you allowed some companies to bargain with job seekers. either you accept a salary of 325 rials or go look for some other place. What recovery are you talking about Your honor when there is not stable base for the private sector . Your honor i hope you Don't provoke us and try to fool us because we are not kids.
1207,1524198858523394048,your honor what recovery are you talking about when you initiated the system of the ministry of labor where they only accepts contracts of those holding high degrees with a salary of 325 rials. your honor what recovery are you talking about and the only thing you care about are those who got employed and not caring about their stability and the amount of their salary. Your honor what recovery are you talking about when the job seekers loop is never ending.
1208,1524198021554216961,your honor we are not stupid we know what is happening in the private sector more than you do if you did not know even though i'm sure you understand since your in the market but maybe you are forced to say those words or you think that we are crazy and beleive everything you are saying your honor your problem is that you don't want to listen from anyone you just want to enforce your decisions and opinions
